"id","deviceid","timestamp","location","speed","direction","make","model","year","fueltype"
a97bd225-1285-4cff-b27a-e8ffed9890ab,Vehicle-Charmi-123,2024-10-29 18:31:02.067,"[53.214691977515955,-3.200824226007713]",22.18082229621658,North-East,BMW,C500,2024,Hybrid
aff55db9-c18a-4f0b-9d5a-555d904f9560,Vehicle-Charmi-123,2024-10-29 18:31:47.067,"[53.224385255814056,-3.2185730564392285]",11.683448173868971,North-East,BMW,C500,2024,Hybrid
"990e1892-019a-437e-bd73-69ccac74055d",Vehicle-Charmi-123,2024-10-29 18:32:39.067,"[53.23390302231116,-3.235797783480204]",36.62662921103481,North-East,BMW,C500,2024,Hybrid
bbc28107-bd31-4a2c-9129-9cd5577ba19a,Vehicle-Charmi-123,2024-10-29 18:33:13.067,"[53.24320668040635,-3.2537166253647944]",32.56763409540595,North-East,BMW,C500,2024,Hybrid
"67a0c68c-8b11-4ae6-8cf9-eb0ba26b6c24",Vehicle-Charmi-123,2024-10-29 18:34:08.067,"[53.252878526620435,-3.2711028801938737]",39.65433873742309,North-East,BMW,C500,2024,Hybrid
dcf6fdeb-53e4-4701-affb-2cfe1ae5a4c3,Vehicle-Charmi-123,2024-10-29 18:34:58.067,"[53.26313544714764,-3.288902503546896]",18.19981085886392,North-East,BMW,C500,2024,Hybrid
"69edbb7a-081f-44c2-bac4-18f958a84e57",Vehicle-Charmi-123,2024-10-29 18:35:35.067,"[53.273195614551774,-3.3067331240661906]",31.393255980351572,North-East,BMW,C500,2024,Hybrid
c34b4ba7-08fc-4b35-88bd-ece54703fe22,Vehicle-Charmi-123,2024-10-29 18:36:09.067,"[53.28284353204912,-3.3245893576229513]",12.618916970653483,North-East,BMW,C500,2024,Hybrid
"3f2c905d-946b-462f-84df-05b76b7f7485",Vehicle-Charmi-123,2024-10-29 18:37:03.067,"[53.292143872664006,-3.342301547553183]",12.540985507855675,North-East,BMW,C500,2024,Hybrid
"6a2f55bf-246a-47aa-90ef-6c7daec1f02b",Vehicle-Charmi-123,2024-10-29 18:37:46.067,"[53.30192499660622,-3.3603642804029064]",18.27885614807211,North-East,BMW,C500,2024,Hybrid
"6ff84424-889e-40bb-a48d-fb345016cd6c",Vehicle-Charmi-123,2024-10-29 18:38:46.067,"[53.3113199689738,-3.378185622407155]",21.870759352792174,North-East,BMW,C500,2024,Hybrid
"10c1334f-d25d-4cf2-a029-7eecdbfafcb4",Vehicle-Charmi-123,2024-10-29 18:39:38.067,"[53.320908404258475,-3.395708411138765]",16.02554466106215,North-East,BMW,C500,2024,Hybrid
e4e2cd22-d175-408d-b7e0-ad72567c7897,Vehicle-Charmi-123,2024-10-29 18:40:20.067,"[53.3305724595608,-3.4130179166233323]",20.950466121857126,North-East,BMW,C500,2024,Hybrid
f713eba1-8fe3-4d11-88d8-e6e21b42783d,Vehicle-Charmi-123,2024-10-29 18:40:52.067,"[53.34065814508183,-3.430312634814622]",34.56896704013376,North-East,BMW,C500,2024,Hybrid
"3f15c4f5-194b-4c34-bdc1-b6bf0c09f0e2",Vehicle-Charmi-123,2024-10-29 18:41:37.067,"[53.350020110217415,-3.447447934200185]",27.46732057649011,North-East,BMW,C500,2024,Hybrid
"9a7268ab-164a-4b67-ba90-a81405c41a3f",Vehicle-Charmi-123,2024-10-29 18:42:28.067,"[53.35941747964266,-3.4653257032313403]",20.65026458345469,North-East,BMW,C500,2024,Hybrid
e974cd30-8857-413f-8e3c-0bc9b4de3e74,Vehicle-Charmi-123,2024-10-29 18:43:15.067,"[53.368927480722206,-3.4827048502037075]",27.415548865720123,North-East,BMW,C500,2024,Hybrid
"901a0800-712c-4b11-9055-aa911209d04b",Vehicle-Charmi-123,2024-10-29 18:44:15.067,"[53.37832003008021,-3.5004148747751818]",12.575643982604742,North-East,BMW,C500,2024,Hybrid
a5add62b-22ac-49db-9459-7d78d7623fa0,Vehicle-Charmi-123,2024-10-29 18:44:55.067,"[53.388046196018486,-3.517844111509658]",12.015230201243774,North-East,BMW,C500,2024,Hybrid
de860323-b1e6-4bdb-ab99-946b5dbfb084,Vehicle-Charmi-123,2024-10-29 18:45:38.067,"[53.39788610630831,-3.535639121854105]",38.753878652018486,North-East,BMW,C500,2024,Hybrid
c2b521e3-6517-4765-bbb1-6b9a7d825791,Vehicle-Charmi-123,2024-10-29 18:46:30.067,"[53.40776630946667,-3.553376286073749]",16.443883152108896,North-East,BMW,C500,2024,Hybrid
"7948f35c-8a56-410f-a104-215f05ce09ed",Vehicle-Charmi-123,2024-10-29 18:47:15.067,"[53.41716826443738,-3.570831584645524]",25.83145058883348,North-East,BMW,C500,2024,Hybrid
"4dab3e15-cfcb-4649-a73a-5183140b368e",Vehicle-Charmi-123,2024-10-29 18:47:52.067,"[53.42712837451909,-3.5886443989006582]",19.161400076064968,North-East,BMW,C500,2024,Hybrid
"797a1e1e-a3ad-49d9-96cd-64010faa02cd",Vehicle-Charmi-123,2024-10-29 18:48:26.067,"[53.43697128709493,-3.606280756874466]",15.61295739887208,North-East,BMW,C500,2024,Hybrid
ac813838-cc21-4782-a8e4-f56525c1e8ac,Vehicle-Charmi-123,2024-10-29 18:49:18.067,"[53.4466684214433,-3.623915030994442]",35.19675406303668,North-East,BMW,C500,2024,Hybrid
c8c7bc0e-9124-4687-9aaf-570e80eacd95,Vehicle-Charmi-123,2024-10-29 18:50:12.067,"[53.45673716164073,-3.641475380533256]",32.97758664831072,North-East,BMW,C500,2024,Hybrid
"2b32b3b4-109a-424e-8bc6-13d0bd0e62db",Vehicle-Charmi-123,2024-10-29 18:50:45.067,"[53.46657151491545,-3.658611604805379]",32.07966092901022,North-East,BMW,C500,2024,Hybrid
"6221e963-9cd1-4e4e-b2c1-25383e498a95",Vehicle-Charmi-123,2024-10-29 18:51:37.067,"[53.476069393083044,-3.6759999918233746]",20.51892523341969,North-East,BMW,C500,2024,Hybrid
"38cb9b13-3ae9-4411-94f1-cbae89e6c20d",Vehicle-Charmi-123,2024-10-29 18:52:12.067,"[53.485889673880415,-3.69352913413749]",19.70960847564045,North-East,BMW,C500,2024,Hybrid
"77d8b8d7-98ea-4c00-9d05-a31e096b71df",Vehicle-Charmi-123,2024-10-29 18:53:09.067,"[53.49609644259225,-3.710662647911845]",29.676888315429125,North-East,BMW,C500,2024,Hybrid
ee0779c8-fded-4208-b931-7239fab3fedf,Vehicle-Charmi-123,2024-10-29 18:53:52.067,"[53.50596186812155,-3.7285199307597576]",21.25516983538681,North-East,BMW,C500,2024,Hybrid
bb2cd757-c6f1-411e-9efa-98e50ef4b31f,Vehicle-Charmi-123,2024-10-29 20:56:40.067,"[55.13319685345055,-6.649557150017009]",15.748499206920025,North-East,BMW,C500,2024,Hybrid
"1bf182dd-da24-4011-a767-71064fa1f0ab",Vehicle-Charmi-123,2024-10-29 20:57:39.067,"[55.143090807074785,-6.667612276056059]",37.63105628089713,North-East,BMW,C500,2024,Hybrid
"9e8ba31f-aa81-4c21-bca7-f552b6484fc4",Vehicle-Charmi-123,2024-10-29 20:58:28.067,"[55.15317305665192,-6.6856799760316115]",17.974469034899958,North-East,BMW,C500,2024,Hybrid
"074edd9a-8534-4676-ae86-a0e246c671fc",Vehicle-Charmi-123,2024-10-29 20:59:05.067,"[55.16265051706503,-6.703279784009817]",27.100830068884427,North-East,BMW,C500,2024,Hybrid
e375505f-879e-4138-afa1-29ad3a0c10f4,Vehicle-Charmi-123,2024-10-29 20:59:47.067,"[55.172105326383935,-6.721225387471217]",25.140783415178852,North-East,BMW,C500,2024,Hybrid
"388c82a5-2e0b-49c0-b47b-d91b79da0c0a",Vehicle-Charmi-123,2024-10-29 21:00:40.067,"[55.18215751075184,-6.738920799398484]",19.703527601453672,North-East,BMW,C500,2024,Hybrid
"663f13be-5622-494f-92a2-ca4002be177d",Vehicle-Charmi-123,2024-10-29 20:36:49.067,"[54.86957031413154,-6.17363614069795]",38.18963264095066,North-East,BMW,C500,2024,Hybrid
"9e7a5f64-49c6-4e1a-a68f-5685abecc97a",Vehicle-Charmi-123,2024-10-29 20:37:22.067,"[54.87953241719199,-6.191382712694363]",19.76308599746279,North-East,BMW,C500,2024,Hybrid
d65d205e-1173-40ec-b0a8-e0aead6b150d,Vehicle-Charmi-123,2024-10-29 20:38:03.067,"[54.8890309496741,-6.208808000067546]",20.95233958683746,North-East,BMW,C500,2024,Hybrid
c791d991-3710-4a5b-9172-0007cbcb5663,Vehicle-Charmi-123,2024-10-29 20:38:58.067,"[54.899175258412846,-6.226737936853409]",38.77443762240007,North-East,BMW,C500,2024,Hybrid
fef432e7-128f-4cda-9145-37a19a937bdc,Vehicle-Charmi-123,2024-10-29 20:39:45.067,"[54.90924859134954,-6.244563902671255]",35.755059473477566,North-East,BMW,C500,2024,Hybrid
"71e648c0-72eb-4b7a-8c86-9b03c8b6d631",Vehicle-Charmi-123,2024-10-29 20:40:32.067,"[54.91879636047155,-6.2623295960911864]",37.95533727333304,North-East,BMW,C500,2024,Hybrid
"229e2ada-6ff1-450b-a41c-ad67ba554aa6",Vehicle-Charmi-123,2024-10-29 19:03:27.067,"[53.63258288076066,-3.9578892614277246]",17.334392611580967,North-East,BMW,C500,2024,Hybrid
"5435b339-e035-45b2-b34c-e574133b5d96",Vehicle-Charmi-123,2024-10-29 19:04:13.067,"[53.642034713391595,-3.9750622452259696]",25.516685273420904,North-East,BMW,C500,2024,Hybrid
"321199e7-4175-4ace-8afd-90601982bb1a",Vehicle-Charmi-123,2024-10-29 19:04:45.067,"[53.652129821238255,-3.9929162646309484]",17.88848952479435,North-East,BMW,C500,2024,Hybrid
e1d11791-8add-4a95-b045-9f6ca4cb9c71,Vehicle-Charmi-123,2024-10-29 19:05:33.067,"[53.661672937319295,-4.010939359715927]",30.22361294689291,North-East,BMW,C500,2024,Hybrid
"7adef089-d5bc-458d-afca-89bce7bd01c5",Vehicle-Charmi-123,2024-10-29 19:06:04.067,"[53.67113989825307,-4.028105017570533]",26.585943654875937,North-East,BMW,C500,2024,Hybrid
"36c64a61-1646-4406-81aa-c5185f47659c",Vehicle-Charmi-123,2024-10-29 19:06:35.067,"[53.68054729918274,-4.045557691853814]",15.38033050816917,North-East,BMW,C500,2024,Hybrid
"9dc50a95-f71c-4928-a6e4-aef8f646b3ca",Vehicle-Charmi-123,2024-10-29 19:07:11.067,"[53.690388390578065,-4.063675722680256]",18.747852719680978,North-East,BMW,C500,2024,Hybrid
b070ddc8-fde8-4c39-972e-3d782f72d6db,Vehicle-Charmi-123,2024-10-29 19:07:41.067,"[53.69982695695486,-4.080869325147718]",16.98993225579229,North-East,BMW,C500,2024,Hybrid
ccd20d82-b3d8-483c-80bd-54fb85d60cec,Vehicle-Charmi-123,2024-10-29 19:08:24.067,"[53.709320151327766,-4.098012209405823]",24.760866305496926,North-East,BMW,C500,2024,Hybrid
e52ff26f-6779-4d77-a4c3-211096e3c91b,Vehicle-Charmi-123,2024-10-29 19:08:57.067,"[53.71958270611793,-4.116053306988307]",25.162832915823273,North-East,BMW,C500,2024,Hybrid
"30a3e923-bbbc-4017-8d51-f9152a05ea06",Vehicle-Charmi-123,2024-10-29 20:12:32.067,"[54.565017946117784,-5.626206568059703]",27.018779334184035,North-East,BMW,C500,2024,Hybrid
"432df9f9-2c09-438c-ac1a-2a08ad5c3805",Vehicle-Charmi-123,2024-10-29 20:13:23.067,"[54.57525748602413,-5.643975429700691]",29.66418942090858,North-East,BMW,C500,2024,Hybrid
"9e48a88b-426f-48c8-9522-0fdd635acd26",Vehicle-Charmi-123,2024-10-29 20:14:03.067,"[54.58511103803203,-5.6617369362650125]",38.75976765788512,North-East,BMW,C500,2024,Hybrid
a3a9ef28-2f86-4607-8e09-f571fc0bb68f,Vehicle-Charmi-123,2024-10-29 20:14:42.067,"[54.59486188640811,-5.679504194662899]",24.609141473100742,North-East,BMW,C500,2024,Hybrid
a2f83e92-d426-40ad-b497-85ff63fabf85,Vehicle-Charmi-123,2024-10-29 20:15:39.067,"[54.60487731177531,-5.696738089478265]",25.215349338567215,North-East,BMW,C500,2024,Hybrid
"8255f104-68ba-4b02-bb3d-859807c85562",Vehicle-Charmi-123,2024-10-29 21:18:49.067,"[55.415913560554934,-7.1628623362592085]",27.563431621605705,North-East,BMW,C500,2024,Hybrid
"26831601-7a0a-4456-aa66-bfc357b6d032",Vehicle-Charmi-123,2024-10-29 21:19:39.067,"[55.425291740216224,-7.180664261479074]",37.2148738901622,North-East,BMW,C500,2024,Hybrid
e3234046-a345-4cdd-b179-4ac659f2772a,Vehicle-Charmi-123,2024-10-29 21:20:33.067,"[55.434958418847636,-7.198409654469813]",15.126549432930224,North-East,BMW,C500,2024,Hybrid
eadf0408-e807-4fb9-9b95-76b9fd36bc3e,Vehicle-Charmi-123,2024-10-29 21:21:12.067,"[55.44497658059474,-7.215574688356259]",28.793585489845878,North-East,BMW,C500,2024,Hybrid
"1b0cc1af-4a97-4ae7-a14d-633dbc1f8a35",Vehicle-Charmi-123,2024-10-29 21:21:48.067,"[55.454872564525765,-7.233207221559996]",27.665869815529277,North-East,BMW,C500,2024,Hybrid
"7d1a8bb2-d8e5-4908-abba-15e385617d0c",Vehicle-Charmi-123,2024-10-29 21:22:38.067,"[55.46420948332571,-7.251184965391817]",20.47059499548101,North-East,BMW,C500,2024,Hybrid
"8085338f-c958-4350-8cec-641415f7a5b6",Vehicle-Charmi-123,2024-10-29 21:23:27.067,"[55.47410857308176,-7.268619451773736]",27.168477651620115,North-East,BMW,C500,2024,Hybrid
e813ad94-f277-4a6f-b5f0-667b721de9f0,Vehicle-Charmi-123,2024-10-29 21:23:59.067,"[55.4841550150696,-7.285902142143652]",18.784981400702186,North-East,BMW,C500,2024,Hybrid
"9cac348f-b588-4f06-97e6-e1bb077e04cc",Vehicle-Charmi-123,2024-10-29 21:24:45.067,"[55.49401438214511,-7.30304879219795]",39.615677912757484,North-East,BMW,C500,2024,Hybrid
d08803dd-5fc9-45ac-9d87-be69f6395133,Vehicle-Charmi-123,2024-10-29 21:25:30.067,"[55.504229487513264,-7.320560502217102]",25.59117400553481,North-East,BMW,C500,2024,Hybrid
"2e67196f-d489-44b4-810e-32aa3b9b4226",Vehicle-Charmi-123,2024-10-29 21:26:23.067,"[55.51398237314764,-7.337889769663874]",35.4420936571056,North-East,BMW,C500,2024,Hybrid
"6b1fd855-d7d3-4c6e-8074-8cd4e3af7b6b",Vehicle-Charmi-123,2024-10-29 21:27:02.067,"[55.52352479066982,-7.3559479336004605]",25.200688812880273,North-East,BMW,C500,2024,Hybrid
"22b9277c-9ce3-4847-affb-e5e7126776a9",Vehicle-Charmi-123,2024-10-29 21:27:53.067,"[55.53314330550191,-7.373735996745187]",24.37324820075103,North-East,BMW,C500,2024,Hybrid
"97944348-feaf-4046-9b1b-77f21b1a3300",Vehicle-Charmi-123,2024-10-29 21:28:46.067,"[55.543215294535116,-7.391448043679852]",11.680668555596261,North-East,BMW,C500,2024,Hybrid
"606efb05-7c89-438f-840a-4cd310520e86",Vehicle-Charmi-123,2024-10-29 21:50:46.067,"[55.83851731501786,-7.922003896582912]",26.4283766621153,North-East,BMW,C500,2024,Hybrid
c4239515-e931-41d8-8934-2e6fd1a755f2,Vehicle-Charmi-123,2024-10-29 21:51:18.067,"[55.84799839454931,-7.9401061961100545]",11.70645734783384,North-East,BMW,C500,2024,Hybrid
b5bb9ce2-e094-4d66-8111-c0e4afea8aa6,Vehicle-Charmi-123,2024-10-29 21:52:08.067,"[55.857662352989436,-7.957468338343815]",26.982064128637326,North-East,BMW,C500,2024,Hybrid
"2cd7322a-04eb-4782-8e1e-2eaacd3f6d85",Vehicle-Charmi-123,2024-10-29 21:53:02.067,"[55.867642574481245,-7.9749267591416855]",19.702123833597433,North-East,BMW,C500,2024,Hybrid
"904f8c3e-b1b8-41d8-a95f-755bc0f78fc3",Vehicle-Charmi-123,2024-10-29 21:54:01.067,"[55.87737114931402,-7.99256103735528]",16.020073431052687,North-East,BMW,C500,2024,Hybrid
"2ac8630b-bc5b-4e47-a634-e338f68f6a2d",Vehicle-Charmi-123,2024-10-29 21:54:49.067,"[55.886762436429976,-8.010614117851901]",31.82635454474308,North-East,BMW,C500,2024,Hybrid
"5a07d348-b71c-41c9-a727-32d6512f1116",Vehicle-Charmi-123,2024-10-29 21:55:37.067,"[55.89675049162931,-8.027835500308447]",10.111112635295761,North-East,BMW,C500,2024,Hybrid
"7db563f6-2d32-4600-ba11-c431152919ee",Vehicle-Charmi-123,2024-10-29 21:56:33.067,"[55.906041798989605,-8.04500734496252]",33.394896570309925,North-East,BMW,C500,2024,Hybrid
"314b38fe-9654-49e2-a707-5aca972492ea",Vehicle-Charmi-123,2024-10-29 21:57:05.067,"[55.915864425286166,-8.06217241944052]",35.23544761381433,North-East,BMW,C500,2024,Hybrid
ff42ee65-7b75-42e8-a7eb-9bf8f9b073b8,Vehicle-Charmi-123,2024-10-29 21:57:37.067,"[55.92578304234362,-8.07993915831902]",36.556424639997914,North-East,BMW,C500,2024,Hybrid
f6359a1e-dd95-49ed-8d45-eb4253f14f50,Vehicle-Charmi-123,2024-10-29 21:58:32.067,"[55.935570726495136,-8.097100204473024]",23.479218326488315,North-East,BMW,C500,2024,Hybrid
f09cdbfe-1589-4a98-b38d-77273bd39df6,Vehicle-Charmi-123,2024-10-29 21:59:19.067,"[55.94579881628475,-8.114356004443456]",14.468608887728639,North-East,BMW,C500,2024,Hybrid
"60dd3be1-fc31-4230-b6d4-2b1587a87a06",Vehicle-Charmi-123,2024-10-29 21:59:49.067,"[55.95532949883635,-8.131833218024344]",15.167470268754984,North-East,BMW,C500,2024,Hybrid
"4c2b18bd-01bc-4c5c-86df-72bd8c4d8b69",Vehicle-Charmi-123,2024-10-29 22:00:26.067,"[55.965114642332885,-8.14916004280201]",11.893303350609584,North-East,BMW,C500,2024,Hybrid
fd57852f-7791-4f39-ab86-056fa6481a85,Vehicle-Charmi-123,2024-10-29 22:00:59.067,"[55.97499572758593,-8.16695053907434]",18.21680072126615,North-East,BMW,C500,2024,Hybrid
"28680a6c-0f8b-4773-acb7-1efcd9e0f642",Vehicle-Charmi-123,2024-10-29 22:01:44.067,"[55.985061389223574,-8.185060908748072]",12.421678231585677,North-East,BMW,C500,2024,Hybrid
"46cbb340-4c27-44ea-9ece-ec96db0458ad",Vehicle-Charmi-123,2024-10-29 22:02:27.067,"[55.99498921492731,-8.20266382188394]",17.177612767686607,North-East,BMW,C500,2024,Hybrid
a57fb4b1-bd8d-4e14-8053-f4d2ee7e7ab2,Vehicle-Charmi-123,2024-10-29 22:03:03.067,"[56.004696000797416,-8.22023211148047]",13.525234681353759,North-East,BMW,C500,2024,Hybrid
ea194f8b-f17d-438b-abb0-68687fe178b0,Vehicle-Charmi-123,2024-10-29 22:03:37.067,"[56.01403706981669,-8.238245432358108]",30.557312632452327,North-East,BMW,C500,2024,Hybrid
a9773127-e9da-4918-a2c3-251eb6768f03,Vehicle-Charmi-123,2024-10-29 22:04:35.067,"[56.023576451596405,-8.255754613007648]",32.752240624982335,North-East,BMW,C500,2024,Hybrid
"6e8a9ff9-e307-45cf-9607-a33d6d4010ec",Vehicle-Charmi-123,2024-10-29 22:05:11.067,"[56.03345715825867,-8.273554640693327]",32.41260260571224,North-East,BMW,C500,2024,Hybrid
e590444a-6e91-42fc-a202-458479cc0c9f,Vehicle-Charmi-123,2024-10-29 22:05:42.067,"[56.042818687975036,-8.291095548435734]",36.71466531661117,North-East,BMW,C500,2024,Hybrid
d3650065-b74d-4c1e-a26c-b99bbcce03d2,Vehicle-Charmi-123,2024-10-29 20:04:02.067,"[54.44707262142357,-5.4147200307211145]",21.315946811579366,North-East,BMW,C500,2024,Hybrid
a404f4cc-9ed9-4a17-a31d-60c790664248,Vehicle-Charmi-123,2024-10-29 20:04:33.067,"[54.456514324807145,-5.432523400691221]",33.20982849576664,North-East,BMW,C500,2024,Hybrid
"06d1ef3b-5ccb-48da-b42b-49e7ed5ee050",Vehicle-Charmi-123,2024-10-29 20:05:28.067,"[54.46675931252477,-5.45012879440389]",25.154210513689478,North-East,BMW,C500,2024,Hybrid
"1c9378dd-5fe8-4684-9cea-3d961db8a95c",Vehicle-Charmi-123,2024-10-29 20:06:13.067,"[54.476997620801136,-5.467636513802906]",39.89893247813016,North-East,BMW,C500,2024,Hybrid
e1e2e247-ccbb-4f37-a14d-f8c8cf54845a,Vehicle-Charmi-123,2024-10-29 20:06:53.067,"[54.48724451761721,-5.485079962442137]",21.441178228542004,North-East,BMW,C500,2024,Hybrid
"4b3a9d77-3629-4de2-812e-b88e92c29902",Vehicle-Charmi-123,2024-10-29 20:49:25.067,"[55.03565362036375,-6.472961021965153]",33.57176016259097,North-East,BMW,C500,2024,Hybrid
b0a4c4ab-0479-4297-90ae-6b35ba2d12de,Vehicle-Charmi-123,2024-10-29 20:50:23.067,"[55.0454848123143,-6.4909054182265455]",35.246178638207795,North-East,BMW,C500,2024,Hybrid
"4248f122-5bc7-430b-ab41-571154b38be6",Vehicle-Charmi-123,2024-10-29 20:50:56.067,"[55.0549719921906,-6.508296095447345]",25.634173601718516,North-East,BMW,C500,2024,Hybrid
f36f2dfd-ce14-4668-9cdc-02a293ee5b9f,Vehicle-Charmi-123,2024-10-29 20:51:32.067,"[55.06451330493094,-6.525783575435303]",20.812799681913756,North-East,BMW,C500,2024,Hybrid
"0eeae836-5408-4e8a-9515-bceab3f13035",Vehicle-Charmi-123,2024-10-29 20:52:03.067,"[55.074197113231236,-6.543666486102059]",27.432310681821832,North-East,BMW,C500,2024,Hybrid
"23e4c131-e870-4173-81c1-dc393b97a85f",Vehicle-Charmi-123,2024-10-29 21:45:08.067,"[55.76951433964169,-7.799424935364739]",15.02524488463839,North-East,BMW,C500,2024,Hybrid
"1227d8bb-290a-4e99-a399-69487f46f539",Vehicle-Charmi-123,2024-10-29 21:46:01.067,"[55.77945865952806,-7.817259182156035]",28.729510164401997,North-East,BMW,C500,2024,Hybrid
"3cb23a3a-fc82-4e21-91f8-fb035fdc0810",Vehicle-Charmi-123,2024-10-29 21:47:00.067,"[55.7894880886939,-7.834781360616345]",27.75310376412434,North-East,BMW,C500,2024,Hybrid
"3eafe0cc-6b66-45fc-a06b-65fe2376d09c",Vehicle-Charmi-123,2024-10-29 21:47:49.067,"[55.79976016035159,-7.8519400149826515]",38.01825564095164,North-East,BMW,C500,2024,Hybrid
"4f48d8a6-005d-45cd-bf75-197d542c3aef",Vehicle-Charmi-123,2024-10-29 21:48:45.067,"[55.80910248613814,-7.869801619486734]",13.479830932436109,North-East,BMW,C500,2024,Hybrid
"338146ef-d795-4d5f-ae01-ac1a29a31826",Vehicle-Charmi-123,2024-10-29 21:49:28.067,"[55.8186531112896,-7.8873971773541545]",10.355891202865289,North-East,BMW,C500,2024,Hybrid
e32b30a8-9899-4d1f-85f1-6b25be0ded5c,Vehicle-Charmi-123,2024-10-29 21:50:06.067,"[55.82855159685763,-7.90487111142991]",20.049022198541337,North-East,BMW,C500,2024,Hybrid
bb774094-0dbc-420c-a5f7-e9836093787c,Vehicle-Charmi-123,2024-10-29 20:45:45.067,"[54.98777224128551,-6.384852518064933]",34.14123298739359,North-East,BMW,C500,2024,Hybrid
"09e8a065-f2fd-417b-8dca-d1dd1fd73fb2",Vehicle-Charmi-123,2024-10-29 20:46:37.067,"[54.99734700353401,-6.40244341917689]",37.66265187232159,North-East,BMW,C500,2024,Hybrid
"2addd5b9-c1b3-4aa3-af76-5fc41a4eab2b",Vehicle-Charmi-123,2024-10-29 20:47:20.067,"[55.006823574513334,-6.4196872571084]",21.8425623886055,North-East,BMW,C500,2024,Hybrid
add5907a-3e37-46b6-9bb1-471723fef023,Vehicle-Charmi-123,2024-10-29 20:48:15.067,"[55.01639625136801,-6.437070330216269]",18.064660745763156,North-East,BMW,C500,2024,Hybrid
c4da1055-fc7d-49dc-bedf-46615733ff82,Vehicle-Charmi-123,2024-10-29 20:48:46.067,"[55.025872040810555,-6.455176934819022]",39.0914865288818,North-East,BMW,C500,2024,Hybrid
"775f9fa5-d6b4-4685-a29a-d2611b6cbece",Vehicle-Charmi-123,2024-10-29 21:29:16.067,"[55.553472907827555,-7.409293583651198]",20.17457253864827,North-East,BMW,C500,2024,Hybrid
"40e22061-1f5a-46b8-aca5-7122593b77b4",Vehicle-Charmi-123,2024-10-29 21:29:48.067,"[55.563470747842366,-7.427148086234599]",24.91163303190069,North-East,BMW,C500,2024,Hybrid
"7a3bc57b-4bae-4596-ba33-7d25aa2c5977",Vehicle-Charmi-123,2024-10-29 21:30:33.067,"[55.57320252193536,-7.445249151459969]",37.148674018693185,North-East,BMW,C500,2024,Hybrid
"559cd0b7-17bc-4858-a0f6-17a7c03fe70e",Vehicle-Charmi-123,2024-10-29 21:31:15.067,"[55.582695709045396,-7.4633385989230385]",31.410321712078943,North-East,BMW,C500,2024,Hybrid
f6824e01-662e-4e4c-a74c-dfa771296f92,Vehicle-Charmi-123,2024-10-29 21:31:54.067,"[55.5925042867575,-7.480805614636361]",10.674407834759316,North-East,BMW,C500,2024,Hybrid
