"id","deviceid","timestamp","location","temperature","weathercondition","precipitation","windspeed","humidity","airqualityindex"
"422f499c-0d0b-45f4-807e-10020975394e",Vehicle-Charmi-123,2024-10-29 22:15:52.067,"[56.171381629252075,-8.521801170306341]",15.641515721401355,Snow,11.450177301481801,56.725166091288806,,153.2475023408872
"864f88ef-4288-4870-a5dc-09c02525a744",Vehicle-Charmi-123,2024-10-29 22:16:46.067,"[56.18115387236467,-8.538956446257965]",3.815843046707826,Cloudy,15.465755746538123,16.07898824796987,,91.140255232178
"1f111a6e-662c-4180-89be-b73e06350206",Vehicle-Charmi-123,2024-10-29 22:17:26.067,"[56.19060312707789,-8.556965528923161]",6.459836443658128,Cloudy,14.062181060599979,3.4689088654169975,,171.92350755611142
bdac531e-bb1c-4916-b928-95ac9b636f71,Vehicle-Charmi-123,2024-10-29 22:18:05.067,"[56.20043099367417,-8.574928931315089]",23.863136391952068,Cloudy,23.694726351283627,92.78112897293114,,485.07508165573694
"2dffc096-1a54-4979-9fb8-013eb8779ba0",Vehicle-Charmi-123,2024-10-29 22:19:03.067,"[56.21036623762622,-8.592759374445926]",25.401383145273012,Cloudy,19.989404373845364,72.85437875008641,,169.3422149462513
"268e11a3-8000-4e28-8daf-c6f47d5df9d5",Vehicle-Charmi-123,2024-10-29 22:19:50.067,"[56.220554412095275,-8.610745951152468]",14.143181771540522,Cloudy,11.149317278972557,9.248113130306058,,320.65632639508596
"2c166a51-8f99-4fbb-82a0-e6cc86ee17e6",Vehicle-Charmi-123,2024-10-29 22:20:26.067,"[56.230623695451044,-8.628104856031637]",8.809200540102754,Sunny,24.39598767306423,39.44236129108819,,301.5859373103001
cfb863f6-dbf7-49e1-a6f5-4a70132bd90d,Vehicle-Charmi-123,2024-10-29 22:21:00.067,"[56.24082014240126,-8.64586979116249]",6.969491165561719,Sunny,7.116259139947631,35.13550334281127,,437.15086788323896
d1e18984-0bd4-4e92-b8ad-6468513dbbd7,Vehicle-Charmi-123,2024-10-29 22:21:43.067,"[56.250835995758216,-8.66355157080032]",19.975856338203105,Snow,18.215137887080914,41.41937877205586,,298.96785350918015
"30015b1e-25ab-453a-a07b-16752b6d2ee3",Vehicle-Charmi-123,2024-10-29 22:22:29.067,"[56.260427226896766,-8.680689188372423]",24.762954244844956,Snow,2.211206966381307,40.946063875262425,,207.2570069689043
"2481c177-5f5f-432a-ae0c-a881f8c3c1c2",Vehicle-Charmi-123,2024-10-29 22:23:03.067,"[56.27042547390354,-8.69805994462463]",3.9733581630131205,Snow,1.0558228609709452,82.62483053057856,,151.95718964226722
"3c8f8798-9990-40b6-8e4e-220d4fc1e7d8",Vehicle-Charmi-123,2024-10-29 22:23:37.067,"[56.2799379941251,-8.715394725077221]",20.86153521190126,Snow,3.1044231082895695,66.59134618393072,,89.68615342634357
a3feea49-93c6-44b1-bbb0-c489b5ae8656,Vehicle-Charmi-123,2024-10-29 22:24:09.067,"[56.28934534878863,-8.733243508043023]",9.895063068962187,Snow,21.70864795482001,62.7996047481245,,347.12254933372435
d515c9c0-9bc1-44cd-adde-bb7122492ff2,Vehicle-Charmi-123,2024-10-29 22:25:06.067,"[56.29914587465804,-8.750794244356413]",-0.46974925763819897,Snow,21.957931610435814,13.549739388663662,,136.33517682985752
"5e3e17e6-c975-4fbe-af9c-6e7f21159075",Vehicle-Charmi-123,2024-10-29 22:25:56.067,"[56.30848258955872,-8.768628580258735]",18.759715568042758,Cloudy,19.11723447861311,59.87624880122282,,161.30343032048316
"02621ee8-75ad-4f8e-9b7d-5c2000107092",Vehicle-Charmi-123,2024-10-29 22:26:37.067,"[56.31804204853235,-8.78605661274666]",20.52275932174357,Sunny,3.423736154692386,28.141776005189257,,205.99725224194333
e077f99d-5b27-44e2-a4b1-d12b577717e7,Vehicle-Charmi-123,2024-10-29 20:41:54.067,"[54.93877355009243,-6.297684677221223]",0.021984157356545353,Cloudy,7.837051584735183,65.30130974304403,,302.6924865120809
"237a9204-7ff2-4346-a627-131b2de87440",Vehicle-Charmi-123,2024-10-29 20:42:54.067,"[54.94894924189902,-6.3150297031843]",24.931307017497332,Snow,4.182952676692267,85.4211844675996,,117.3135960922485
"7896a871-a647-4f45-a2bc-ea776501c992",Vehicle-Charmi-123,2024-10-29 20:43:27.067,"[54.95844781339049,-6.3327586576009995]",12.001446058367108,Sunny,19.27334263865138,52.398279134181415,,51.96420201082624
"5dfde816-3c12-40d8-b974-5cbbba12eb9e",Vehicle-Charmi-123,2024-10-29 20:44:09.067,"[54.967820124657145,-6.34995306802078]",3.8094336818007584,Cloudy,3.281927765671597,83.85177788928746,,331.77456765190226
"99b55560-77eb-496d-8b08-de6bd3df7d00",Vehicle-Charmi-123,2024-10-29 20:45:08.067,"[54.977575318133816,-6.367208169747635]",25.05581020119093,Cloudy,14.77077316447798,45.65434204865062,,438.6468550711292
ef79c3bc-6234-4105-8fed-d7996961a9db,Vehicle-Charmi-123,2024-10-29 20:45:45.067,"[54.98777224128551,-6.384852518064933]",6.339282980399712,Rain,3.8929384767213664,1.0555818677636553,,379.14672437290284
"69b11b0d-04cd-4656-837a-0b0a531873b7",Vehicle-Charmi-123,2024-10-29 20:22:40.067,"[54.693026994719325,-5.856289302138636]",0.6384087079730891,Rain,4.193042539839967,68.5591163804168,,298.26668124867973
"442744ff-4adf-467f-a265-dcbd2b44f6b1",Vehicle-Charmi-123,2024-10-29 20:23:10.067,"[54.702693206071444,-5.874283088940179]",10.635145308192092,Snow,20.662854639731567,60.55110178612067,,450.80410918127063
cd929796-7de3-41f5-8dcf-2db49a17ee6a,Vehicle-Charmi-123,2024-10-29 20:24:04.067,"[54.71285895870919,-5.891877658990007]",-0.9598059359079052,Sunny,22.424223821188292,77.48704230678032,,261.02211483077707
"6ff3a469-60c3-412e-9a37-d439f2bfe735",Vehicle-Charmi-123,2024-10-29 20:25:04.067,"[54.72284460151633,-5.909574702725529]",6.818331382170708,Sunny,10.637234921359104,25.451802817837322,,455.04267833774253
"0d95da09-f601-403c-9d28-90e03c102112",Vehicle-Charmi-123,2024-10-29 20:25:42.067,"[54.73273089386618,-5.9271569717035835]",19.472096951458873,Sunny,12.994046138076865,37.50298817049422,,402.14357642792805
c47fbb51-11ac-4cb4-aeed-18546d76f9f1,Vehicle-Charmi-123,2024-10-29 20:26:30.067,"[54.74212547708263,-5.944856900114504]",8.130407970434257,Rain,15.297016925282875,99.17986741707153,,101.84683059613464
"69366fdd-c00b-492b-989c-1db379c31394",Vehicle-Charmi-123,2024-10-29 21:50:46.067,"[55.83851731501786,-7.922003896582912]",20.782374494571314,Sunny,10.281219165343558,52.52642639272457,,175.7582098968935
"95329566-9c26-4f03-8367-c41a51d5079a",Vehicle-Charmi-123,2024-10-29 21:51:18.067,"[55.84799839454931,-7.9401061961100545]",22.712975888693578,Cloudy,23.762223981206297,63.80828851594785,,59.988554888912915
"16b60ca2-c3fc-4dd5-9284-1da78976a621",Vehicle-Charmi-123,2024-10-29 21:52:08.067,"[55.857662352989436,-7.957468338343815]",22.776050541074554,Cloudy,6.333393472166474,46.69555772876578,,319.3902539217612
d6b2cb96-a18f-461e-9159-1c2ee4233847,Vehicle-Charmi-123,2024-10-29 21:53:02.067,"[55.867642574481245,-7.9749267591416855]",-2.706091138750974,Sunny,9.569975061079566,33.265473690598135,,477.80284960866294
"4d6aa18e-e81c-4575-b14f-bafa7f4dc6cd",Vehicle-Charmi-123,2024-10-29 21:54:01.067,"[55.87737114931402,-7.99256103735528]",15.009978489978433,Sunny,3.5968150087878374,76.8707323307198,,321.6690834844474
e4cf5815-a2b5-4163-91bf-4f21d45142e8,Vehicle-Charmi-123,2024-10-29 21:54:49.067,"[55.886762436429976,-8.010614117851901]",-4.4182914138444955,Snow,3.72135688604141,64.03352692787918,,332.3029182496809
"1c1d5c46-5165-4112-b637-5358c9e1c79c",Vehicle-Charmi-123,2024-10-29 21:55:37.067,"[55.89675049162931,-8.027835500308447]",18.900709489070348,Snow,10.901441686584192,84.40491536838368,,392.69085254557314
a642e7fc-ce91-43bb-9c03-e20a843ee404,Vehicle-Charmi-123,2024-10-29 21:56:33.067,"[55.906041798989605,-8.04500734496252]",11.59442637105515,Rain,8.335992820902863,30.282807648639974,,498.5078981474931
"1a70c9c4-c881-4e3a-8844-51c010e13304",Vehicle-Charmi-123,2024-10-29 21:57:05.067,"[55.915864425286166,-8.06217241944052]",3.988718711447488,Cloudy,4.415457612737169,3.9331182595438885,,95.50158045765139
c8cebe9c-4ddd-4323-86e6-1fd02613b0ce,Vehicle-Charmi-123,2024-10-29 21:57:37.067,"[55.92578304234362,-8.07993915831902]",0.8733993644880602,Sunny,4.827317972735426,71.97390347449746,,244.6162752388698
e13b9e75-3e84-4bfe-bfb2-a61aef6fd972,Vehicle-Charmi-123,2024-10-29 21:58:32.067,"[55.935570726495136,-8.097100204473024]",-3.851676922158612,Sunny,8.442965110350126,72.10119891376385,,105.83908784055596
"7aa2b1c8-a7a2-44b4-af26-86ee1761f689",Vehicle-Charmi-123,2024-10-29 21:59:19.067,"[55.94579881628475,-8.114356004443456]",23.669290164359193,Sunny,18.386493090836417,48.88947133260334,,453.5894390866871
"0940d13a-41b3-4f97-ba31-143b431faa14",Vehicle-Charmi-123,2024-10-29 21:59:49.067,"[55.95532949883635,-8.131833218024344]",4.527457382104661,Sunny,11.404614823167378,17.068938788288946,,408.9000888819634
"56f40692-8680-400a-a04f-31eed254071b",Vehicle-Charmi-123,2024-10-29 22:00:26.067,"[55.965114642332885,-8.14916004280201]",5.457636417129276,Snow,8.105873525292134,97.58532694286733,,68.66470099087756
a0ff58fb-aa44-4c8f-823e-db198fb9d439,Vehicle-Charmi-123,2024-10-29 22:00:59.067,"[55.97499572758593,-8.16695053907434]",0.2095764471975663,Rain,13.835193247535473,43.86612120542273,,20.349447180967317
"202e1eba-2b0d-41f9-ad3e-edf8243ce082",Vehicle-Charmi-123,2024-10-29 22:01:44.067,"[55.985061389223574,-8.185060908748072]",23.71024564477338,Rain,10.405556055438428,80.74118032473379,,346.1791654187903
"6771466b-0a13-45ce-8758-32dc5c3d5469",Vehicle-Charmi-123,2024-10-29 22:02:27.067,"[55.99498921492731,-8.20266382188394]",16.441880659507643,Cloudy,17.929968889781765,61.204981766863206,,413.241799110856
"11f4ec68-e087-48d7-ae66-4046e4988f8c",Vehicle-Charmi-123,2024-10-29 22:03:03.067,"[56.004696000797416,-8.22023211148047]",-2.0338004962612013,Rain,21.56827650240217,98.67821226993414,,232.10800353561072
df294095-75ed-417a-a3e3-0c3cc798869a,Vehicle-Charmi-123,2024-10-29 20:31:56.067,"[54.81069070476502,-6.067823739768514]",24.357479420507538,Rain,21.902826156076674,81.31473496063742,,347.09593073565003
"73c9bd7c-f590-418d-8222-571337948778",Vehicle-Charmi-123,2024-10-29 20:32:56.067,"[54.82074867195776,-6.085192266483467]",22.792238505122228,Sunny,12.0492540516459,25.78197648194004,,394.3280093155728
"868085f2-9986-452e-b4a8-cfb836883d5d",Vehicle-Charmi-123,2024-10-29 20:33:37.067,"[54.83083683335161,-6.102905840511277]",20.79748839262009,Cloudy,7.182239572146801,39.89306365974091,,170.99643899511102
a5e0391e-367c-4c13-bf69-824d30804a51,Vehicle-Charmi-123,2024-10-29 20:34:35.067,"[54.8406013888057,-6.120678302585061]",18.13084399831538,Cloudy,12.474983509092077,19.96665390943092,,436.37124920414897
"3f241b13-b6f2-4e32-a96c-1a320d096f74",Vehicle-Charmi-123,2024-10-29 20:35:24.067,"[54.85009215536449,-6.1385546071511135]",-1.2837667277020812,Sunny,16.895303121913162,66.342407832045,,382.1221063177635
bf0b3abc-c24b-4a9f-aa5d-327d4593264f,Vehicle-Charmi-123,2024-10-29 20:36:04.067,"[54.86022816596025,-6.15630941061573]",22.806992968992148,Rain,12.270133790163667,98.43946826775544,,140.13331159159353
"6298ed7e-ff32-44a3-8b67-4575f5c5f388",Vehicle-Charmi-123,2024-10-29 19:31:14.067,"[54.00310626964895,-4.623507293082717]",3.5378384030773677,Cloudy,15.456112215044957,68.08128632132802,,197.89637211551593
"168696b9-5115-48e4-95f6-2ca369d47a18",Vehicle-Charmi-123,2024-10-29 19:31:52.067,"[54.012443560624476,-4.641158074891564]",20.338963684463604,Rain,7.773732446198658,84.28465686114073,,342.4260135673634
"13cc3bc1-15f2-4ae2-bca1-31bab506fca3",Vehicle-Charmi-123,2024-10-29 19:32:46.067,"[54.022032041071995,-4.658540351249907]",7.919954558866866,Sunny,4.698392272315285,21.13905021058976,,370.472399460004
baf6171f-1b76-49a8-a680-d40f655f514b,Vehicle-Charmi-123,2024-10-29 19:33:21.067,"[54.0321410584644,-4.676151081547297]",7.504939371385754,Sunny,4.343433900319679,87.51805561254167,,28.813757931777317
"7be7e8d7-2834-416d-9a53-9c6f2243f5b8",Vehicle-Charmi-123,2024-10-29 19:33:57.067,"[54.04147961774609,-4.693916706465514]",10.658917623052078,Sunny,17.029359011084434,24.19380945896116,,223.05171630376458
"487bd826-de5f-47dc-a8d8-2194eba8322a",Vehicle-Charmi-123,2024-10-29 19:34:35.067,"[54.05111186674995,-4.711205052695258]",3.8371506694776194,Snow,1.2412760710171222,85.38213265855465,,107.1592936557203
e1797eb4-c445-4a88-8da3-344decc583f5,Vehicle-Charmi-123,2024-10-29 21:40:56.067,"[55.71009701696634,-7.693235489350415]",7.222318033737265,Rain,17.79434129275188,40.60326545057076,,105.60803734692765
fc4a8498-2d48-42e0-9f70-254eac1608d1,Vehicle-Charmi-123,2024-10-29 21:41:52.067,"[55.71952408583203,-7.710806067771646]",-0.21771398229452377,Cloudy,3.3569362036143886,7.1745996537724395,,360.66961618098867
d524618b-4c07-491d-9388-560c47bf6468,Vehicle-Charmi-123,2024-10-29 21:42:26.067,"[55.729787060859096,-7.7287962920261]",9.13688828573418,Snow,15.581212039999173,45.43943592117348,,410.0357124583638
abbffe03-b10b-4b88-83ee-5079b62d97b7,Vehicle-Charmi-123,2024-10-29 21:42:56.067,"[55.73930080177751,-7.746497520168805]",2.3392489856185756,Rain,10.270945341617695,54.61662603642966,,489.11672472158455
f337ba70-a7ca-4029-988c-2bba64c2a3cb,Vehicle-Charmi-123,2024-10-29 21:43:41.067,"[55.749293684320065,-7.76451035579919]",17.635749553666177,Rain,11.623408182887276,7.823460193989263,,44.22317536633946
cbc8bd1d-ca44-4cf4-a50a-7f7ec3f6a001,Vehicle-Charmi-123,2024-10-29 21:44:29.067,"[55.75926575833921,-7.782097158586746]",5.6499313010724705,Sunny,11.721720258525528,51.26631103907159,,366.90727372286466
d7af6470-4d44-4f99-87df-19557d247545,Vehicle-Charmi-123,2024-10-29 20:46:37.067,"[54.99734700353401,-6.40244341917689]",9.78907918399517,Sunny,19.14673008591594,79.79647762546136,,398.38369193381806
"017a0b85-0c2f-4031-9cd5-d43fa328e145",Vehicle-Charmi-123,2024-10-29 20:47:20.067,"[55.006823574513334,-6.4196872571084]",17.8506534772047,Snow,20.710671391032275,22.059242623284657,,312.6615071280368
"730d50b2-d980-4fc6-a4b8-752cdee4fc39",Vehicle-Charmi-123,2024-10-29 20:48:15.067,"[55.01639625136801,-6.437070330216269]",-2.8776174660427696,Cloudy,7.239882482282137,63.689270954834676,,136.06706522581203
e19e3c22-7326-4a1f-a772-254fefbde219,Vehicle-Charmi-123,2024-10-29 20:48:46.067,"[55.025872040810555,-6.455176934819022]",25.142310754734858,Rain,6.729878322228639,71.5195942211275,,116.40524897797772
bb174bb2-0c58-4a41-9563-c87304936c25,Vehicle-Charmi-123,2024-10-29 20:49:25.067,"[55.03565362036375,-6.472961021965153]",6.5133095262513905,Sunny,8.256216175895759,84.35462992680786,,28.019172200946407
"6dce73c9-59dc-4d5a-b174-47029019c556",Vehicle-Charmi-123,2024-10-29 20:17:10.067,"[54.624955201754695,-5.732034916437728]",-0.648508527630316,Cloudy,4.4786295977155195,94.87118316129784,,483.8677799187565
